Date,Amount,Count
2001,1552145.0,112
2002,1474527.3900000001,128
2003,1753284.0,94
2004,954295.0,122
2005,340621.2,103
2006,738433.04,81
2007,704722.5,93
2008,1181123.0,82
2009,1120705.0,113
2010,1337382.0,114
2011,601663.0,132
2012,318694.5,104
2013,10524378.5,104
2014,651944.5,91
2015,484550.75,132
2016,521778.33,114
2017,685998.58,90
2018,69958.31,66
2019,19500.0,96
2020,12500.0,20
