Date,Count
2001,8
2002,5
2003,17
2004,4
2005,8
2006,14
2007,4
2008,8
2009,4
2010,5
2011,8
2012,6
2013,2
2014,0
2015,2
2016,2
2017,7
2018,8
2019,15
2020,5
