Date,Amount,Count
2001,50000,6
2002,17190,22
2003,1551750,37
2004,12625,9
2005,18875,10
2006,67600,5
2007,9000,8
2008,20000,12
2009,14750,9
2010,500,1
2011,7200,1
2012,0,0
2013,0,2
2014,0,0
2015,0,0
2016,0,0
2017,0,1
2018,3500,1
