Program,State,CD,Facilities,Percent
CAA,NY,,23,0.18965943761853715
CWA,NY,,2229,30.87257617728532
RCRA,NY,,247,0.7980098216593435
CAA,NY,2,0,0.0
CWA,NY,2,80,35.24229074889868
RCRA,NY,2,34,2.8380634390651087
