Date,Sum_District,Sum_State
2010,19757532.022276998,48985248.518277004
2011,18980470.529214993,49192001.941215016
2012,18631837.786337998,45567638.110338
2013,17753741.953999996,46808183.96000002
2014,19223315.684,46034522.62799998
2015,16710191.994000003,41287022.660000026
2016,18051392.914,40128370.42199998
2017,13851610.781999998,36008227.71000002
2018,15494220.300000003,37629278.76399998
