Date,Count
2001,163
2002,106
2003,103
2004,82
2005,108
2006,121
2007,163
2008,199
2009,202
2010,193
2011,157
2012,126
2013,84
2014,80
2015,56
2016,41
2017,39
2018,60
2019,53
2020,12
