Date,Sum_District,Sum_State
2010,43009622.92654999,60663478.219366
2011,43641019.66667501,59354114.972600035
2012,41320195.66822501,59030720.61868397
2013,43055446.54000001,61707263.0987
2014,43042928.194,61340597.565813005
2015,38324958.52200001,58251755.59805204
2016,32419907.435999997,52689725.79502497
2017,33878515.72,51687607.939737
2018,34686543.378000006,55229883.49626799
