Program,State,CD,Facilities,Percent
CAA,TX,,272,4.924859677711389
CWA,TX,,2677,7.138857036187632
RCRA,TX,,360,2.4469820554649266
CAA,TX,23,9,3.1358885017421603
CWA,TX,23,65,4.304635761589404
RCRA,TX,23,10,3.8461538461538463
