Date,Sum_District,Sum_State
2010,21454595.026,62291718.16558298
2011,21576760.13199999,60272850.71891801
2012,20221591.110000003,56949852.692845
2013,21534492.418000005,54790941.82600002
2014,20645802.88399999,55317241.45799999
2015,18933792.669999994,50712136.37600003
2016,17586848.564000003,46602433.046
2017,18642975.717000004,50712928.14499999
2018,20629799.134000007,55902139.555999994
