Program,State,CD,Facilities,Percent
CAA,IA,,12,0.26121027427078797
CWA,IA,,1030,58.2579185520362
RCRA,IA,,122,2.4134520276953513
CAA,IA,4,7,0.6352087114337568
CWA,IA,4,337,52.24806201550387
RCRA,IA,4,28,1.9310344827586208
