Date,Count
2001,113
2002,44
2003,77
2004,116
2005,111
2006,118
2007,87
2008,87
2009,95
2010,97
2011,34
2012,21
2013,36
2014,41
2015,32
2016,53
2017,33
2018,32
2019,31
2020,5
