Date,Sum_District,Sum_State
2010,19087992.532761,62291718.16558298
2011,17360478.134061,60272850.71891801
2012,16386998.438973995,56949852.692845
2013,14486357.524000002,54790941.82600002
2014,15159553.797999999,55317241.45799999
2015,14542415.780000001,50712136.37600003
2016,12694522.118000003,46602433.046
2017,14727838.045999993,50712928.14499999
2018,15839978.895999998,55902139.555999994
