Date,Amount,Count
2001,0.0,23
2002,0.0,20
2003,0.0,27
2004,0.0,27
2005,0.0,9
2006,0.0,6
2007,0.0,0
2008,0.0,4
2009,0.0,20
2010,10238.0,5
2011,0.0,12
2012,17500.0,9
2013,5100.0,10
2014,15000.0,11
2015,0.0,13
2016,0.0,7
2017,200186.0,15
2018,67000.0,11
2019,13900.0,5
2020,39500.0,5
