Date,Count
2001,6
2002,23
2003,7
2004,6
2005,10
2006,12
2007,9
2008,6
2009,7
2010,7
2011,5
2012,5
2013,6
2014,39
2015,40
2016,66
2017,27
2018,9
2019,13
2020,4
