Date,Count
2001,52
2002,80
2003,86
2004,132
2005,87
2006,79
2007,107
2008,98
2009,80
2010,45
2011,35
2012,54
2013,31
2014,41
2015,45
2016,47
2017,67
2018,59
2019,35
2020,1
