Date,Count
2001,0
2002,1
2003,1
2004,0
2005,0
2006,3
2007,0
2008,2
2009,5
2010,2
2011,3
2012,1
2013,0
2014,1
2015,4
2016,7
2017,5
2018,7
2019,8
2020,5
