Date,Sum_District,Sum_State
2010,43594045.749225,392618781.51064694
2011,49575940.49800002,454399386.5906877
2012,45672984.657649994,442949754.5115475
2013,52539225.85500001,459158642.17809796
2014,53892423.814,463001112.7290405
2015,47775375.95400001,452140104.0811646
2016,47360433.077999994,480400508.38756
2017,52920051.02,479064156.95789254
2018,36038398.63599999,492029365.3983209
