Date,Count
2001,117
2002,126
2003,179
2004,189
2005,220
2006,198
2007,185
2008,175
2009,135
2010,105
2011,156
2012,152
2013,142
2014,161
2015,127
2016,64
2017,44
2018,69
2019,52
2020,21
