Date,Count
2001,59
2002,59
2003,42
2004,59
2005,78
2006,52
2007,94
2008,94
2009,89
2010,103
2011,75
2012,89
2013,59
2014,66
2015,41
2016,33
2017,45
2018,38
2019,34
2020,18
