Date,Count
2001,89
2002,64
2003,67
2004,52
2005,75
2006,68
2007,66
2008,57
2009,52
2010,19
2011,14
2012,58
2013,34
2014,43
2015,63
2016,52
2017,56
2018,45
2019,28
2020,8
