Program,State,CD,Facilities,Percent
CAA,NY,,23,0.18965943761853715
CWA,NY,,2229,30.87257617728532
RCRA,NY,,247,0.7980098216593435
CAA,NY,24,0,0.0
CWA,NY,24,129,26.875
RCRA,NY,24,8,0.667779632721202
