Date,Amount,Count
2001,5173616,12
2002,469200,6
2003,116008,7
2004,158000,2
2005,1107835,12
2006,847027,14
2007,0,15
2008,0,11
2009,8050,4
2010,128050,4
2011,347550,6
2012,147000,6
2013,729171,9
2014,87975,5
2015,0,1
2016,156250,4
2017,9900,1
2018,443850,3
2019,150000,1
2020,54530,2
