Date,Sum_District,Sum_State
2010,1364646.6579999998,17121938.016806997
2011,1280188.8159999999,14360198.788134994
2012,1262765.0320000001,15078229.015460996
2013,1285754.52,16962688.434400007
2014,1285089.3,16025306.880406005
2015,1164777.9560000002,16248978.84106
2016,1148434.5420000001,14935754.381579002
2017,1157934.198,14784824.142067997
2018,1059963.4579999999,15634893.587075995
