Date,Amount,Count
2001,53800.0,27
2002,31685.0,16
2003,10950.0,27
2004,21710.0,21
2005,15840.0,23
2006,6595.0,34
2007,84188.0,28
2008,6400.0,17
2009,4200.0,39
2010,22549.0,25
2011,48950.0,34
2012,45300.0,31
2013,755787.0,25
2014,27523.0,18
2015,34190.0,20
2016,28653.0,17
2017,25100.0,15
2018,68557.0,10
2019,40471.2,14
2020,246275.0,13
