Date,Count
2001,102
2002,68
2003,40
2004,19
2005,30
2006,20
2007,20
2008,14
2009,27
2010,22
2011,13
2012,10
2013,18
2014,61
2015,101
2016,130
2017,154
2018,110
2019,69
2020,34
