Date,Count
2001,3
2002,8
2003,10
2004,15
2005,25
2006,11
2007,18
2008,20
2009,16
2010,21
2011,19
2012,16
2013,16
2014,13
2015,15
2016,9
2017,14
2018,15
2019,9
