Date,Count
2001,65
2002,86
2003,78
2004,68
2005,69
2006,53
2007,59
2008,44
2009,54
2010,42
2011,23
2012,35
2013,39
2014,61
2015,25
2016,49
2017,50
2018,38
2019,27
2020,13
