Date,Sum_District,Sum_State
2010,8546799.078,156329590.81125587
2011,6672850.602,164079497.8788981
2012,6769830.108000001,150474744.18651813
2013,6333123.602,153559067.7249999
2014,6598278.964,144831726.38699996
2015,7021488.619999999,135075866.67772993
2016,7011611.154,128490874.96425998
2017,7050156.758,126515214.26700002
2018,6862788.504000001,123510257.25789097
