Program,State,CD,Facilities,Percent
CAA,PA,,145,1.6376778857013778
CWA,PA,,2327,12.080153662461713
RCRA,PA,,117,0.5120574204560375
CAA,PA,1,8,2.807017543859649
CWA,PA,1,29,12.5
RCRA,PA,1,5,0.4524886877828055
