Date,Count
2001,104
2002,67
2003,132
2004,117
2005,128
2006,143
2007,128
2008,102
2009,83
2010,67
2011,83
2012,85
2013,73
2014,128
2015,68
2016,43
2017,41
2018,58
2019,39
2020,8
