Date,Count
2001,11
2002,17
2003,30
2004,20
2005,15
2006,18
2007,19
2008,22
2009,25
2010,17
2011,20
2012,20
2013,19
2014,13
2015,5
2016,3
2017,7
2018,3
2019,7
