Date,Count
2001,3
2002,5
2003,2
2004,2
2005,4
2006,2
2007,5
2008,3
2009,39
2010,35
2011,24
2012,12
2013,14
2014,12
2015,15
2016,17
2017,22
2018,30
2019,18
2020,4
