Date,Amount,Count
2001,0.0,47
2002,0.0,37
2003,0.0,45
2004,0.0,34
2005,0.0,12
2006,0.0,41
2007,1750.0,37
2008,0.0,33
2009,0.0,61
2010,0.0,35
2011,0.0,31
2012,0.0,31
2013,0.0,7
2014,0.0,3
2015,0.0,17
2016,0.0,6
2017,0.0,19
2018,0.0,11
2019,0.0,29
2020,0.0,20
