Date,Sum_District,Sum_State
2010,6731275.778000001,87757498.64139996
2011,6596638.950000002,79154773.558748
2012,6259952.574,75011695.37232804
2013,6613283.646000001,73508821.01799998
2014,5765891.668,74781312.38975802
2015,5177144.591999999,70082338.34497
2016,4558125.496,69807699.94212203
2017,4571287.254,65726486.58469805
2018,4210329.444,66412433.665698
