Date,Count
2001,95
2002,93
2003,104
2004,100
2005,86
2006,106
2007,120
2008,113
2009,132
2010,127
2011,115
2012,80
2013,133
2014,68
2015,59
2016,101
2017,101
2018,56
2019,45
2020,8
