Date,Sum_District,Sum_State
2010,6941461.666000001,53003625.803733006
2011,10999462.461999997,51550708.593921974
2012,11076565.216000002,48290342.590430014
2013,13535779.759999998,54527577.5458
2014,12954498.802,54218429.36180004
2015,12018574.894000001,54668794.69870002
2016,12196261.39,56778459.98509997
2017,11884082.555999998,50770113.49050002
2018,11781399.156000001,52277893.242899984
