Date,Count
2001,117
2002,116
2003,97
2004,107
2005,75
2006,68
2007,57
2008,36
2009,43
2010,65
2011,51
2012,41
2013,54
2014,101
2015,37
2016,86
2017,110
2018,56
2019,92
2020,13
