Date,Amount,Count
2001,35725.0,27
2002,492397.0,55
2003,113881.0,44
2004,875173.0,59
2005,245044.0,41
2006,142350.0,38
2007,276440.0,35
2008,265334.0,39
2009,186466.0,37
2010,128496.0,33
2011,274050.0,32
2012,518352.0,29
2013,197805.0,31
2014,545760.0,33
2015,812300.0,18
2016,736542.0,26
2017,26402.0,25
2018,142256.0,32
2019,95320.0,46
2020,316952.0,14
