Date,Count
2001,30
2002,86
2003,101
2004,96
2005,112
2006,119
2007,92
2008,83
2009,92
2010,81
2011,71
2012,78
2013,79
2014,82
2015,63
2016,87
2017,94
2018,95
2019,55
2020,38
