Date,Sum_District,Sum_State
2010,3056912.686,27800962.866603997
2011,3345144.8439999996,27978862.709000006
2012,3529321.6920000003,26673132.456399005
2013,2422728.822,25892302.418000024
2014,3002947.9760000003,28317495.244000025
2015,3062450.096,29338289.433000017
2016,4589568.306000001,30357769.162000015
2017,4379578.375999999,27033194.865000006
2018,4441393.312,26824066.298000004
