Program,State,CD,Facilities,Percent
CAA,NJ,,16,0.2645940135604432
CWA,NJ,,2036,18.92369179291756
RCRA,NJ,,276,2.3768515328970032
CAA,NJ,6,1,0.22075055187637968
CWA,NJ,6,174,28.807947019867548
RCRA,NJ,6,26,2.642276422764228
