Date,Count
2001,36
2002,33
2003,32
2004,51
2005,15
2006,24
2007,26
2008,36
2009,40
2010,50
2011,34
2012,19
2013,5
2014,21
2015,26
2016,30
2017,5
2018,4
2019,14
2020,3
