Date,Count
2001,72
2002,79
2003,75
2004,73
2005,51
2006,50
2007,62
2008,52
2009,92
2010,128
2011,133
2012,44
2013,98
2014,30
2015,31
2016,43
2017,29
2018,34
2019,40
2020,10
