Date,Amount,Count
2001,0.0,4
2002,0.0,5
2003,0.0,37
2004,50950.0,63
2005,26378.0,60
2006,34232.0,18
2007,3000.0,24
2008,19900.0,9
2009,39970.0,7
2010,13900.0,16
2011,23050.0,31
2012,289643.0,20
2013,34000.0,24
2014,12500.0,12
2015,91000.0,14
2016,0.0,10
2017,0.0,12
2018,31250.0,37
2019,0.0,16
2020,0.0,8
