Date,Sum_District,Sum_State
2010,29435381.533410996,35731684.215411
2011,34505157.86342497,42358592.899424985
2012,33301756.028071992,40985834.137072
2013,33351320.09930001,41450835.693299994
2014,29101083.44184,37356516.04784
2015,28605715.496325005,37110158.03762503
2016,23329194.403970007,32603941.85797001
2017,23531466.04891,34286658.71891
2018,18352555.068,32111609.855772864
