Program,State,CD,Facilities,Percent
CAA,NM,,7,0.14276973281664287
CWA,NM,,408,12.604263206672844
RCRA,NM,,36,1.3493253373313343
CAA,NM,3,4,0.4920049200492005
CWA,NM,3,161,13.121434392828036
RCRA,NM,3,9,1.25
