Date,Sum_District,Sum_State
2010,39465146.66037501,70714346.05408798
2011,41174725.16909998,92858222.70942502
2012,38960585.51559999,93399581.45198092
2013,38519795.096,89394561.81199999
2014,38661468.43599998,88952107.23299998
2015,33737373.75,87139944.20113003
2016,29430716.89600001,89863367.42739998
2017,27909944.677999992,86322220.08230002
2018,27452877.0007984,90819705.09792578
