Date,Count
2001,7
2002,12
2003,9
2004,9
2005,5
2006,15
2007,13
2008,8
2009,11
2010,8
2011,9
2012,4
2013,5
2014,5
2015,24
2016,28
2017,18
2018,33
2019,21
2020,5
