Date,Count
2001,139
2002,132
2003,77
2004,95
2005,100
2006,66
2007,109
2008,79
2009,45
2010,59
2011,45
2012,40
2013,33
2014,28
2015,42
2016,53
2017,76
2018,56
2019,51
2020,27
