Date,Count
2001,140
2002,425
2003,667
2004,352
2005,291
2006,187
2007,182
2008,148
2009,106
2010,137
2011,114
2012,209
2013,285
2014,353
2015,343
2016,244
2017,351
2018,153
2019,124
2020,47
