Date,Count
2001,444
2002,353
2003,333
2004,377
2005,385
2006,320
2007,300
2008,361
2009,367
2010,714
2011,887
2012,811
2013,282
2014,252
2015,201
2016,3403
2017,986
2018,4047
2019,5325
2020,2911
