Date,Count
2001,137
2002,93
2003,96
2004,92
2005,107
2006,65
2007,95
2008,82
2009,86
2010,159
2011,135
2012,96
2013,116
2014,145
2015,100
2016,95
2017,71
2018,60
2019,82
2020,45
