Date,Sum_District,Sum_State
2010,50844804.71258501,79464023.45560496
2011,58714179.65200001,91754276.18067501
2012,57049442.82536601,86072481.574641
2013,60344898.31000002,88518038.20200002
2014,64077688.478,95237193.15000004
2015,59651852.30999998,88630246.696
2016,62159920.32399999,90302022.396
2017,59631476.69299996,87237138.05299996
2018,55033574.449,79977896.603
