Program,State,CD,Facilities,Percent
CAA,WV,,7,0.6542056074766356
CWA,WV,,6213,59.47731188971856
RCRA,WV,,66,1.4838129496402876
CAA,WV,1,0,0.0
CWA,WV,1,2327,58.62937767699673
RCRA,WV,1,31,2.5101214574898787
