Date,Count
2001,231
2002,208
2003,151
2004,210
2005,198
2006,382
2007,327
2008,161
2009,209
2010,145
2011,199
2012,168
2013,225
2014,162
2015,142
2016,126
2017,113
2018,149
2019,113
2020,30
