Date,Sum_District,Sum_State
2010,5323077.9399999995,92128228.05337499
2011,6103737.408000001,95191125.36406332
2012,5056067.818,88658340.30074768
2013,5568361.102,89936006.10200007
2014,5424186.3440000005,87032003.66499996
2015,4490522.869999998,80621463.91399999
2016,4838148.098,75499418.81319697
2017,4604071.756000002,81748023.54798302
2018,5184017.818,79365312.79800001
