Date,Count
2001,63
2002,126
2003,124
2004,65
2005,79
2006,178
2007,171
2008,293
2009,286
2010,164
2011,116
2012,77
2013,53
2014,50
2015,116
2016,69
2017,89
2018,78
2019,57
2020,12
