Date,Count
2001,207
2002,159
2003,200
2004,166
2005,198
2006,451
2007,238
2008,582
2009,628
2010,772
2011,777
2012,685
2013,667
2014,706
2015,680
2016,596
2017,591
2018,709
2019,397
2020,114
