Date,Count
2001,942
2002,738
2003,855
2004,722
2005,854
2006,1069
2007,1418
2008,2962
2009,2973
2010,3674
2011,3686
2012,3483
2013,3314
2014,4216
2015,3835
2016,3528
2017,3240
2018,4108
2019,2370
2020,482
