Date,Count
2001,339
2002,281
2003,368
2004,341
2005,348
2006,226
2007,284
2008,255
2009,294
2010,258
2011,271
2012,325
2013,459
2014,568
2015,631
2016,556
2017,802
2018,918
2019,833
2020,502
