Date,Count
2001,54
2002,72
2003,76
2004,74
2005,112
2006,175
2007,151
2008,131
2009,205
2010,210
2011,222
2012,169
2013,214
2014,180
2015,216
2016,132
2017,149
2018,78
2019,69
2020,15
