Date,Count
2001,64
2002,28
2003,55
2004,62
2005,100
2006,129
2007,135
2008,104
2009,108
2010,78
2011,67
2012,94
2013,92
2014,164
2015,276
2016,148
2017,193
2018,179
2019,155
2020,22
