Date,Count
2001,763
2002,718
2003,712
2004,629
2005,887
2006,722
2007,594
2008,500
2009,586
2010,573
2011,488
2012,458
2013,353
2014,343
2015,406
2016,275
2017,300
2018,294
2019,291
2020,81
