Date,Sum_District,Sum_State
2010,2506101.4832092663,112237452.11440237
2011,2714700.1911942973,111471552.27011228
2012,2064711.764,123026204.84424603
2013,2339946.7239999995,122957830.8989999
2014,2607002.6939999997,123607832.87198098
2015,2980521.02,119545675.77058204
2016,2212471.058,110809832.73011795
2017,1924897.846,107054180.31674504
2018,2374938.3619999997,108394920.90080598
